,open,high,low,close,volume
2022-03-31 19:00:00-04:00,363.15,363.31,363.01,363.1,0
2022-04-01 04:00:00-04:00,363.52,363.99,363.32,363.64,0
2022-04-01 05:00:00-04:00,363.56,363.8,363.03,363.49,0
2022-04-01 06:00:00-04:00,363.49,364.28,363.49,364.22,0
2022-04-01 07:00:00-04:00,364.25,364.27,363.63,363.72,0
2022-04-01 08:00:00-04:00,363.72,364.1496,362.54,364.0,0
2022-04-01 09:00:00-04:00,364.07,364.13,362.385,362.7796,0
2022-04-01 09:30:00-04:00,362.80999755859375,363.6099853515625,360.55120849609375,361.4090881347656,13635864
2022-04-01 10:30:00-04:00,361.4100036621094,362.7699890136719,360.9819030761719,361.1099853515625,6385683
2022-04-01 11:30:00-04:00,361.1081848144531,361.2200012207031,358.94000244140625,359.95001220703125,6892815
2022-04-01 12:30:00-04:00,359.94500732421875,359.94500732421875,358.5899963378906,358.9700012207031,5255908
2022-04-01 13:30:00-04:00,358.94000244140625,360.989990234375,358.8399963378906,360.9289855957031,5291134
2022-04-01 14:30:00-04:00,360.95001220703125,361.7699890136719,359.3699951171875,359.8399963378906,5804753
2022-04-01 15:30:00-04:00,359.8504943847656,362.0899963378906,359.1199951171875,361.9100036621094,7804288
2022-04-01 16:00:00-04:00,361.89,361.9511,361.11,361.65,0
2022-04-01 17:00:00-04:00,361.62,361.9,361.4,361.835,0
2022-04-01 18:00:00-04:00,361.81,361.89,359.8299,361.83,0
2022-04-01 19:00:00-04:00,361.73,361.85,361.23,361.85,0
2022-04-04 04:00:00-04:00,361.0,362.12,361.0,362.12,0
2022-04-04 05:00:00-04:00,362.14,363.32,361.93,363.03,0
2022-04-04 06:00:00-04:00,363.03,363.75,362.83,363.5,0
2022-04-04 07:00:00-04:00,363.5,363.51,363.07,363.42,0
2022-04-04 08:00:00-04:00,363.43,363.61,361.6604,362.97,0
2022-04-04 09:00:00-04:00,363.0,363.23,361.85,362.71,0
2022-04-04 09:30:00-04:00,362.7099914550781,366.8800048828125,362.44000244140625,366.3500061035156,11719495
2022-04-04 10:30:00-04:00,366.3599853515625,367.7550048828125,365.82000732421875,367.6400146484375,6294958
2022-04-04 11:30:00-04:00,367.6300048828125,368.19000244140625,367.21099853515625,368.1506042480469,4185192
2022-04-04 12:30:00-04:00,368.1700134277344,368.4100036621094,367.30999755859375,367.7799072265625,4651791
2022-04-04 13:30:00-04:00,367.7650146484375,368.2099914550781,366.8670959472656,367.9700927734375,4611849
2022-04-04 14:30:00-04:00,367.97198486328125,368.8599853515625,367.8500061035156,368.68499755859375,4803479
2022-04-04 15:30:00-04:00,368.69000244140625,369.30999755859375,368.4100036621094,369.2699890136719,6876966
2022-04-04 16:00:00-04:00,369.26,369.4601,369.01,369.085,0
2022-04-04 17:00:00-04:00,369.16,378.2592,347.76364,369.13,0
2022-04-04 18:00:00-04:00,369.11,369.15,368.97,369.07,0
2022-04-04 19:00:00-04:00,369.08,369.19,367.1099,368.97,0
2022-04-05 04:00:00-04:00,369.26,369.88,369.26,369.5,0
2022-04-05 05:00:00-04:00,369.57,369.71,368.9,368.96,0
2022-04-05 06:00:00-04:00,368.98,369.07,368.08,368.2,0
2022-04-05 07:00:00-04:00,368.24,368.51,367.97,368.479,0
2022-04-05 08:00:00-04:00,368.5,369.98,367.94,368.1,0
2022-04-05 09:00:00-04:00,368.08,369.3,367.71,367.83,0
2022-04-05 09:30:00-04:00,367.80999755859375,368.5400085449219,363.7149963378906,364.45001220703125,15998986
2022-04-05 10:30:00-04:00,364.3999938964844,364.9364013671875,363.2493896484375,363.760009765625,8619761
2022-04-05 11:30:00-04:00,363.7799987792969,364.07000732421875,361.6300048828125,361.80999755859375,6107531
2022-04-05 12:30:00-04:00,361.80999755859375,363.8599853515625,361.6700134277344,363.30999755859375,4793567
2022-04-05 13:30:00-04:00,363.30999755859375,363.32000732421875,361.6000061035156,362.5400085449219,5567212
2022-04-05 14:30:00-04:00,362.5299987792969,363.07000732421875,360.6199951171875,360.9700012207031,8202488
2022-04-05 15:30:00-04:00,360.9599914550781,361.3699951171875,359.92999267578125,361.1099853515625,9670371
2022-04-05 16:00:00-04:00,361.13,369.2801,342.895,361.89,0
2022-04-05 17:00:00-04:00,361.88,361.9,361.73,361.8,0
2022-04-05 18:00:00-04:00,361.81,363.35,360.46,361.4504,0
2022-04-05 19:00:00-04:00,361.46,361.52,361.16,361.19,0
2022-04-06 04:00:00-04:00,359.46,359.46,358.2,358.59,0
2022-04-06 05:00:00-04:00,358.54,359.09,358.2,358.48,0
2022-04-06 06:00:00-04:00,358.49,358.67,357.26,357.61,0
2022-04-06 07:00:00-04:00,357.62,357.62,355.8,355.84,0
2022-04-06 08:00:00-04:00,355.84,361.37,355.11,355.64,0
2022-04-06 09:00:00-04:00,355.689,361.1,355.19,355.61,0
2022-04-06 09:30:00-04:00,355.6499938964844,356.6099853515625,352.010009765625,352.17999267578125,22535578
2022-04-06 10:30:00-04:00,352.17999267578125,353.739990234375,351.80999755859375,352.6700134277344,9752112
2022-04-06 11:30:00-04:00,352.69000244140625,353.69000244140625,351.3500061035156,351.489990234375,6461322
2022-04-06 12:30:00-04:00,351.5,352.7799987792969,351.1600036621094,352.7799987792969,5733257
2022-04-06 13:30:00-04:00,352.7699890136719,356.3399963378906,350.55999755859375,351.6400146484375,16202972
2022-04-06 14:30:00-04:00,351.6400146484375,356.7799987792969,351.55999755859375,352.8599853515625,16167499
2022-04-06 15:30:00-04:00,352.8299865722656,355.1199951171875,352.2799987792969,353.17999267578125,9856899
2022-04-06 16:00:00-04:00,353.17,361.0246,352.89,353.0,0
2022-04-06 17:00:00-04:00,352.93,353.26,352.9,353.23,0
2022-04-06 18:00:00-04:00,353.15,355.26,352.96,353.34,0
2022-04-06 19:00:00-04:00,353.39,353.41,351.75,351.87,0
2022-04-07 04:00:00-04:00,351.98,354.32,351.98,354.1,0
2022-04-07 05:00:00-04:00,354.08,354.99,353.76,354.69,0
2022-04-07 06:00:00-04:00,354.72,355.24,354.68,355.03,0
2022-04-07 07:00:00-04:00,355.05,355.6,354.12,354.32,0
2022-04-07 08:00:00-04:00,354.35,355.54,351.72,353.3,0
2022-04-07 09:00:00-04:00,353.25,353.62,351.93,352.23,0
2022-04-07 09:30:00-04:00,352.239990234375,355.7300109863281,352.0899963378906,353.510009765625,16441309
2022-04-07 10:30:00-04:00,353.489990234375,354.5,350.79998779296875,351.05999755859375,8845889
2022-04-07 11:30:00-04:00,351.0799865722656,351.1499938964844,349.5799865722656,350.17999267578125,6509566
2022-04-07 12:30:00-04:00,350.189697265625,352.4599914550781,348.69000244140625,352.17999267578125,7360464
2022-04-07 13:30:00-04:00,352.17999267578125,353.95001220703125,351.260009765625,352.69000244140625,6773024
2022-04-07 14:30:00-04:00,352.67999267578125,356.3500061035156,352.3900146484375,354.95001220703125,8540883
2022-04-07 15:30:00-04:00,354.956298828125,356.25,353.82000732421875,354.1199951171875,6988956
2022-04-07 16:00:00-04:00,354.13,354.37,352.5225,353.96,0
2022-04-07 17:00:00-04:00,353.93,354.16,353.89,354.115,0
2022-04-07 18:00:00-04:00,354.09,354.3,353.95,354.06,0
2022-04-07 19:00:00-04:00,354.06,354.89,353.98,354.69,0
2022-04-08 04:00:00-04:00,355.36,356.53,355.36,356.2,0
2022-04-08 05:00:00-04:00,356.22,356.34,354.64,355.01,0
2022-04-08 06:00:00-04:00,355.01,355.08,354.1,354.23,0
2022-04-08 07:00:00-04:00,354.24,355.38,354.14,355.15,0
2022-04-08 08:00:00-04:00,355.16,356.4896,353.9,354.7,0
2022-04-08 09:00:00-04:00,354.73,354.81,352.17,352.37,0
2022-04-08 09:30:00-04:00,352.32000732421875,352.4599914550781,348.6239929199219,350.8900146484375,16994012
2022-04-08 10:30:00-04:00,350.8399963378906,353.0400085449219,349.6700134277344,351.3699951171875,9210500
2022-04-08 11:30:00-04:00,351.4100036621094,353.0899963378906,350.489990234375,352.8900146484375,6142916
2022-04-08 12:30:00-04:00,352.8800048828125,352.92999267578125,350.95001220703125,351.0899963378906,4221251
2022-04-08 13:30:00-04:00,351.1099853515625,351.1400146484375,349.3699951171875,349.6499938964844,7712415
2022-04-08 14:30:00-04:00,349.6700134277344,351.0498962402344,349.20001220703125,350.3299865722656,7232459
2022-04-08 15:30:00-04:00,350.3500061035156,350.6099853515625,348.5,349.0799865722656,7506948
2022-04-08 16:00:00-04:00,349.1,353.993,334.958,348.99,0
2022-04-08 17:00:00-04:00,349.03,351.35364,348.53,348.6,0
2022-04-08 18:00:00-04:00,348.69,349.15,348.65,348.8,0
2022-04-08 19:00:00-04:00,348.8,349.02,348.5,348.66,0
2022-04-11 04:00:00-04:00,348.46,348.46,344.73,345.26,0
2022-04-11 05:00:00-04:00,345.25,345.8,344.96,345.77,0
2022-04-11 06:00:00-04:00,345.73,346.88,345.31,346.03,0
2022-04-11 07:00:00-04:00,346.03,346.76,345.33,346.13,0
2022-04-11 08:00:00-04:00,346.03,349.411,344.1,344.32,0
2022-04-11 09:00:00-04:00,344.36,349.15,344.19,344.81,0
2022-04-11 09:30:00-04:00,344.80999755859375,345.69000244140625,342.4696044921875,342.8900146484375,16910482
2022-04-11 10:30:00-04:00,342.8900146484375,343.7900085449219,341.7799987792969,342.3900146484375,8235115
2022-04-11 11:30:00-04:00,342.3900146484375,343.3299865722656,342.0899963378906,342.1600036621094,5139351
